id,label,statement,subject,speaker,state_info,party_affiliation
b49447322bd,1,the recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from guantanamo.,terrorism,saxby-chambliss,georgia,republican
8e75d285ff3,1,"from 2014 to 2015, austins murder rate is up a whopping 83 percent.","city-government,crime,criminal-justice",bill-oreilly,non-define,none
99752dac87c,1,says indiana gov. mike pence advocated diverting taxpayer dollars to so-called conversion therapy.,"civil-rights,gays-and-lesbians",gavin-newsom,california,democrat
2cce8352362,1,santorum also voted for a teapot museum in north carolina.,"federal-budget,message-machine-2012,new-hampshire-2012",rick-perry,texas,republican
453c82bc0e6,1,says donald trump wants to replace obamacare with a single-payer system.,"health-care,public-health",reid-ribble,wisconsin,republican
55b58c66818,1,"say this biennium, liquor sales account for nearly $1 billion in the state budget.","state-budget,state-finances",chris-garrett-bill-kennemer,oregon,none
c3f06ea6fdf,0,trump proposed enacting the largest tax increase in american history.,"candidates-biography,taxes",jeb-bush,florida,republican
b92239aa721,1,says the democrats told the catholic church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs.,"health-care,religion,sexuality",ted-cruz,texas,republican
1af3fdf761c,0,kendrick meek is the only candidate who has consistently been against expanded drilling.,energy,kendrick-meek,florida,democrat
006bfa9b87c,1,the state gop ticket says their top priority is a career-long mission to outlaw abortion in all cases and ban some common forms of birth control.,abortion,terry-mcauliffe,virginia,democrat
faa40648286,0,"virginia is headed towards another surplus this year, unlike most states.","state-budget,taxes",bob-mcdonnell,virginia,republican
6d79438b901,0,"says under our current sentencing laws, about 75 percent of all convicted felons in oregon do not go to prison.",criminal-justice,michael-schrunk,oregon,state-official
493f984a957,0,the president of the united states came in the tuesday before the election in a ward that went 99% for him in the last election and they couldnt even (increase) the vote there.,elections,scott-walker,wisconsin,republican
263765b1562,1,"says new jerseys $1 billion horse racing industry employs 13,000 individuals and ensures the preservation of 176,000 acres of horse farmland.","environment,gambling,jobs,state-finances",raymond-lesniak,non-define,democrat
34c4a673d35,0,"despite attention on global warming, fewer americans carpool today to work than carpooled in 1980 and suvs have never been a larger proportion of the vehicles being sold in this country.","climate-change,environment,transportation",george-will,maryland,columnist
a0d99fb7ec1,0,the minimum number of infrastructure (needs) in atlanta is $900 million.,city-government,kasim-reed,non-define,democrat
ec132176627,0,there have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as.,"crime,gays-and-lesbians,sexuality",chris-sgro,north carolina,activist
c1539ebfeff,1,says required state septic inspections would cost septic tank owners $100 to $150 every five years.,environment,dennis-jones,florida,republican
08514e9d312,1,were only inches away from no longer being a free economy.,"economy,new-hampshire-2012,market-regulation",mitt-romney,massachusetts,republican
cdbd651716f,0,we were able to provide $428 million worth of property tax relief.,"state-budget,taxes",don-gaetz,florida,republican
38e8fa6d928,1,"on a single night in january 2015, state and local planning agencies in rhode island reported the following estimates of homelessness 107 veterans were homeless.",housing,us-department-housing-and-urban-development,non-define,none
6fd5b00b94d,1,president obamas refusal to grant permits for offshore drilling is one reason gasoline prices are soaring.,"energy,environment,gas-prices,pundits",mike-huckabee,arkansas,republican
31aa0e94924,0,houston is the third-most toxic city in the united states of america.,"economy,energy,environment",farouk-shami,texas,democrat
30648a6ab14,1,"research shows the employer mandate in the house health reform bill would ""place millions 'at substantial risk of unemployment' with minority workers losing their jobs at twice the rate of their white counterparts.""","health-care,taxes,workers",house-republicans,non-define,republican
039012d3481,1,"recently though, the media has reported on thousands of illegal voters here in the commonwealth.",elections,john-rafferty,pennsylvania,republican
5198d0fdffc,1,wisconsins technical college graduates have a higher employment rate and starting salaries than four-year college graduates nationwide.,"education,jobs",michael-rosen,wisconsin,none
00b5e4f6d11,0,says democratic runoff opponent grady yarbrough twice previously ran statewide as a republican.,"bipartisanship,candidates-biography",paul-sadler,texas,democrat
97046def83e,0,georgia has the second-highest rate of childhood obesity in the united states.,children,childrens-healthcare-atlanta,non-define,none
a1e63426f61,1,"says under president barack obama, the united states has created five million jobs.",jobs,robert-menendez,new jersey,democrat
96ca731863c,1,bill white ...offered sanctuary to illegal immigrants.,immigration,cathie-adams,texas,republican
512daddfa89,1,"marco rubio wants to raise the social security retirement age, and cut benefits.","message-machine,social-security",charlie-crist,florida,democrat
ab29f3a4578,0,ronald reagan did amnesty.,immigration,rudy-giuliani,new york,republican
4ae4975e5af,0,"the milwaukee county boards staff grew from four workers to 38 over four decades and now costs taxpayers a lot more, while the total county workforce was more than cut in half in the same period.","county-budget,county-government",chris-abele,wisconsin,none
eaac7e8f8d1,1,john boozman supports privatizing social security,"message-machine,social-security",blanche-lincoln,arkansas,democrat
ff3934edb96,1,many just call him lyin ted. ... histv ad about john kasich? lie! stations had to pull it off the air.,"campaign-finance,candidates-biography,elections,history,campaign-advertising",new-day-america,ohio,organization
9ef6644d989,1,"national debt plus unfunded liabilities adds up to $520,000 per american household.","deficit,federal-budget",mitt-romney,massachusetts,republican
f121ccae921,1,"he voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.",taxes,john-mccain,arizona,republican
86a2bd73139,1,"in new york city, murders are up.",crime,donald-trump,new york,republican
b48eb6636a1,0,"unlike the gridlock in washington, more than 80 percent of the bills we passed during this general assembly had bipartisan support.","bipartisanship,job-accomplishments",tom-niehaus,ohio,republican
453307f847c,1,"fluoride in the water, that was originally done by the nazis!","corrections-and-updates,history,public-health,science,water",jesse-ventura,minnesota,independent
3a912efd4ce,1,wisconsins new state budget includes a 15 percent increase for road construction and yet weve got local towns tearing up paved roads and replacing them with gravel.,"campaign-finance,state-budget,transportation",mike-mccabe,non-define,none
ffdde36bbc1,1,"two weeks after signing a taxpayer protection pledge, (charlie crist) breaks it.","public-health,state-budget,taxes",republican-party-florida,non-define,republican
ca79ab488b1,1,the united states stood alone in the war in iraq.,iraq,debbie-wasserman-schultz,florida,democrat
37f2d24eee8,0,the number of inmates since 2000 on death row dying of natural causes has now surpassed the number of inmates executed.,"crime,legal-issues",dean-cannon,florida,republican
da844033c77,0,the no. 1 cause of death for african-american males15-34 is murder.,"crime,criminal-justice",juan-williams,non-define,none
8b159eb1c49,1,"it was found unconstitutional to drug test elected officials because it prevents us, as citizens, from having that first amendment right.",drugs,jimmie-t-smith,florida,republican
f488e8763db,0,"this (schip) is socialized medicine. it is going to go to families that make $60,000 a year. those aren't poor children.",health-care,duncan-hunter,california,republican
2e0bb0ad590,1,"says that in 2009 exxonmobil paid no federal income taxes, received a $156 million rebate.","corporations,taxes",dennis-kucinich,ohio,democrat
242fe679245,0,"under this tax cut, middle-class families dont save enough for a weeks worth of groceries, while millionaires save enough to go on an exotic vacation.","income,taxes",lou-greenwald,new jersey,democrat
